gene_key	entrez_gene_id	go_terms	go_bp	go_mf	go_cc
946662	946662	GO:0000270;GO:0004175;GO:0005515;GO:0006508;GO:0008233;GO:0008360;GO:0009002;GO:0009252;GO:0016787;GO:0042597;GO:0071555	GO:0000270;GO:0006508;GO:0008360;GO:0009252;GO:0071555	GO:0004175;GO:0005515;GO:0008233;GO:0009002;GO:0016787	GO:0042597
946666	946666	GO:0005886;GO:0006974;GO:0016020	GO:0006974		GO:0005886;GO:0016020
946661	946661	GO:0005886;GO:0043093	GO:0043093		GO:0005886
949126	949126	GO:0016491;GO:0032787	GO:0032787	GO:0016491	
7751636	7751636	GO:0005886			GO:0005886
945458	945458	GO:0000049;GO:0002943;GO:0003723;GO:0008033;GO:0010181;GO:0010467;GO:0016491;GO:0017150;GO:0050660;GO:0071461;GO:0102262	GO:0002943;GO:0008033;GO:0010467;GO:0071461	GO:0000049;GO:0003723;GO:0010181;GO:0016491;GO:0017150;GO:0050660;GO:0102262	
949127	949127	GO:0005886;GO:0016020			GO:0005886;GO:0016020
949125	949125	GO:0005886			GO:0005886
946663	946663	GO:0001884;GO:0003824;GO:0004126;GO:0005829;GO:0006217;GO:0008270;GO:0015949;GO:0016787;GO:0042802;GO:0042803;GO:0046135;GO:0046872	GO:0006217;GO:0015949;GO:0046135	GO:0001884;GO:0003824;GO:0004126;GO:0008270;GO:0016787;GO:0042802;GO:0042803;GO:0046872	GO:0005829
949003	949003	GO:0005886;GO:0009410;GO:0030288;GO:0090549	GO:0009410;GO:0090549		GO:0005886;GO:0030288
948983	948983	GO:0016020			GO:0016020
949049	949049	GO:0003954;GO:0004159;GO:0005515;GO:0006208;GO:0006210;GO:0006212;GO:0016491;GO:0050660;GO:0051536;GO:0051539;GO:0140690;GO:1990204	GO:0006208;GO:0006210;GO:0006212	GO:0003954;GO:0004159;GO:0005515;GO:0016491;GO:0050660;GO:0051536;GO:0051539	GO:0140690;GO:1990204
949037	949037	GO:0003954;GO:0004159;GO:0005515;GO:0005737;GO:0006208;GO:0006210;GO:0006212;GO:0010181;GO:0016491;GO:0016627;GO:0046872;GO:0051536;GO:0051539;GO:0071978;GO:0140690;GO:1990204	GO:0006208;GO:0006210;GO:0006212;GO:0071978	GO:0003954;GO:0004159;GO:0005515;GO:0010181;GO:0016491;GO:0016627;GO:0046872;GO:0051536;GO:0051539	GO:0005737;GO:0140690;GO:1990204
949039	949039	GO:0005354;GO:0005886;GO:0006974;GO:0015592;GO:0015757;GO:0015765;GO:0016020;GO:0022857;GO:0055052;GO:0055085	GO:0006974;GO:0015757;GO:0015765;GO:0055085	GO:0005354;GO:0015592;GO:0022857	GO:0005886;GO:0016020;GO:0055052
949036	949036	GO:0000166;GO:0005354;GO:0005524;GO:0005886;GO:0006974;GO:0015592;GO:0015749;GO:0015757;GO:0015765;GO:0016020;GO:0016887;GO:0055052	GO:0006974;GO:0015749;GO:0015757;GO:0015765	GO:0000166;GO:0005354;GO:0005524;GO:0015592;GO:0016887	GO:0005886;GO:0016020;GO:0055052
949041	949041	GO:0005509;GO:0006935;GO:0015757;GO:0015765;GO:0016020;GO:0030246;GO:0030288;GO:0042597;GO:0046872;GO:0055052;GO:0055085	GO:0006935;GO:0015757;GO:0015765;GO:0055085	GO:0005509;GO:0030246;GO:0046872	GO:0016020;GO:0030288;GO:0042597;GO:0055052
949043	949043	GO:0000976;GO:0003677;GO:0003700;GO:0005515;GO:0006355	GO:0006355	GO:0000976;GO:0003677;GO:0003700;GO:0005515	
949044	949044	GO:0005886			GO:0005886
949040	949040	GO:0000166;GO:0003824;GO:0003934;GO:0005525;GO:0005737;GO:0005829;GO:0006729;GO:0006730;GO:0008270;GO:0008616;GO:0016787;GO:0032991;GO:0042802;GO:0046654;GO:0046872	GO:0006729;GO:0006730;GO:0008616;GO:0046654	GO:0000166;GO:0003824;GO:0003934;GO:0005525;GO:0008270;GO:0016787;GO:0042802;GO:0046872	GO:0005737;GO:0005829;GO:0032991
949045	949045	GO:0004416;GO:0005829;GO:0016787;GO:0018738;GO:0032991;GO:0042802;GO:0046292;GO:0046294;GO:0051289;GO:0052689	GO:0046292;GO:0046294;GO:0051289	GO:0004416;GO:0016787;GO:0018738;GO:0042802;GO:0052689	GO:0005829;GO:0032991
949042	949042	GO:0006811;GO:0006826;GO:0006879;GO:0009279;GO:0015343;GO:0015344;GO:0016020;GO:0033214;GO:0042912;GO:0043213;GO:0044718;GO:1902495	GO:0006811;GO:0006826;GO:0006879;GO:0033214;GO:0043213;GO:0044718	GO:0015343;GO:0015344;GO:0042912	GO:0009279;GO:0016020;GO:1902495
946667	946667	GO:0003333;GO:0005515;GO:0005886;GO:0006865;GO:0015171;GO:0015189;GO:0016020;GO:0042802;GO:0043200;GO:0055085;GO:0097639	GO:0003333;GO:0006865;GO:0043200;GO:0055085;GO:0097639	GO:0005515;GO:0015171;GO:0015189;GO:0042802	GO:0005886;GO:0016020
946657	946657	GO:0000976;GO:0003677;GO:0003700;GO:0006351;GO:0006355	GO:0006351;GO:0006355	GO:0000976;GO:0003677;GO:0003700	
946668	946668	GO:0005886;GO:0016020			GO:0005886;GO:0016020
946669	946669	GO:0003677;GO:0003906;GO:0004518;GO:0004519;GO:0005829;GO:0006281;GO:0006284;GO:0006974;GO:0008081;GO:0008270;GO:0008296;GO:0008833;GO:0016787;GO:0016791;GO:0046872	GO:0006281;GO:0006284;GO:0006974	GO:0003677;GO:0003906;GO:0004518;GO:0004519;GO:0008081;GO:0008270;GO:0008296;GO:0008833;GO:0016787;GO:0016791;GO:0046872	GO:0005829
946640	946640	GO:0016301;GO:0016740		GO:0016301;GO:0016740	
946655	946655	GO:0005337;GO:0005886;GO:0015293;GO:0016020;GO:1901642	GO:1901642	GO:0005337;GO:0015293	GO:0005886;GO:0016020
946646	946646	GO:0005509;GO:0005829;GO:0006152;GO:0006206;GO:0008477;GO:0016787;GO:0016798;GO:0016799;GO:0032991;GO:0042802;GO:0045437;GO:0046133;GO:0046872;GO:0050263;GO:0051289	GO:0006152;GO:0006206;GO:0046133;GO:0051289	GO:0005509;GO:0008477;GO:0016787;GO:0016798;GO:0016799;GO:0042802;GO:0045437;GO:0046872;GO:0050263	GO:0005829;GO:0032991
946670	946670	GO:0003677;GO:0003700;GO:0005737;GO:0005829;GO:0006351;GO:0006355;GO:0046872;GO:0051536;GO:0051539	GO:0006351;GO:0006355	GO:0003677;GO:0003700;GO:0046872;GO:0051536;GO:0051539	GO:0005737;GO:0005829
946671	946671	GO:0005337;GO:0005886;GO:0015293;GO:0016020;GO:1901642	GO:1901642	GO:0005337;GO:0015293	GO:0005886;GO:0016020
946699	946699	GO:0001522;GO:0004730;GO:0005737;GO:0016787;GO:0016798;GO:0016829;GO:0030145;GO:0032991;GO:0042802;GO:0046113;GO:0046872	GO:0001522;GO:0046113	GO:0004730;GO:0016787;GO:0016798;GO:0016829;GO:0030145;GO:0042802;GO:0046872	GO:0005737;GO:0032991
946664	946664	GO:0000166;GO:0005524;GO:0016301;GO:0016740;GO:0050225		GO:0000166;GO:0005524;GO:0016301;GO:0016740;GO:0050225	
946672	946672	GO:0005351;GO:0005515;GO:0005886;GO:0008982;GO:0009401;GO:0016020;GO:0016301;GO:0016740;GO:0022877;GO:0090563;GO:0090582;GO:1902495;GO:1902600;GO:1990539	GO:0009401;GO:1902600;GO:1990539	GO:0005351;GO:0005515;GO:0008982;GO:0016301;GO:0016740;GO:0022877;GO:0090563;GO:0090582	GO:0005886;GO:0016020;GO:1902495
946676	946676	GO:0000166;GO:0005524;GO:0005829;GO:0005975;GO:0006001;GO:0008443;GO:0008662;GO:0016052;GO:0016301;GO:0016740;GO:0016773;GO:0044281;GO:0046835	GO:0005975;GO:0006001;GO:0016052;GO:0044281;GO:0046835	GO:0000166;GO:0005524;GO:0008443;GO:0008662;GO:0016301;GO:0016740;GO:0016773	GO:0005829
946677	946677	GO:0005515;GO:0005737;GO:0005886;GO:0009401;GO:0016301;GO:0016740;GO:0022877;GO:0090563;GO:1902495;GO:1990539	GO:0009401;GO:1990539	GO:0005515;GO:0016301;GO:0016740;GO:0022877;GO:0090563	GO:0005737;GO:0005886;GO:1902495
946673	946673	GO:0005351;GO:0005886;GO:0007059;GO:0008643;GO:0015767;GO:0016020;GO:0022857;GO:0034219;GO:0036448;GO:0055085;GO:1902600;GO:1904659	GO:0007059;GO:0008643;GO:0015767;GO:0034219;GO:0036448;GO:0055085;GO:1902600;GO:1904659	GO:0005351;GO:0022857	GO:0005886;GO:0016020
4056031	4056031	GO:0005515		GO:0005515	
946674	946674	GO:0003746;GO:0005737		GO:0003746	GO:0005737
946688	946688	GO:0003824;GO:0016491;GO:0016616;GO:0019594	GO:0019594	GO:0003824;GO:0016491;GO:0016616	
946701	946701	GO:0000166;GO:0003924;GO:0005525;GO:0005737;GO:0008270;GO:0016787;GO:0046872;GO:0051604;GO:0140827	GO:0051604	GO:0000166;GO:0003924;GO:0005525;GO:0008270;GO:0016787;GO:0046872;GO:0140827	GO:0005737
946693	946693	GO:0005886;GO:0009103;GO:0009245;GO:0016740;GO:0016776;GO:0043165;GO:0050380;GO:1903412	GO:0009103;GO:0009245;GO:0043165;GO:1903412	GO:0016740;GO:0016776;GO:0050380	GO:0005886
946686	946686	GO:0000270;GO:0004175;GO:0005515;GO:0006508;GO:0008233;GO:0008234;GO:0009254;GO:0009279;GO:0016787;GO:0045227;GO:0071555;GO:0106415	GO:0000270;GO:0006508;GO:0009254;GO:0045227;GO:0071555	GO:0004175;GO:0005515;GO:0008233;GO:0008234;GO:0016787;GO:0106415	GO:0009279
946695	946695	GO:0005829;GO:0005886;GO:0016787;GO:0030288;GO:0071111;GO:1900190	GO:1900190	GO:0016787;GO:0071111	GO:0005829;GO:0005886;GO:0030288
946675	946675	GO:0006857;GO:0015421;GO:0015833;GO:0016020;GO:0030288;GO:0035672;GO:0042884;GO:0043190;GO:0055052;GO:0055085;GO:1904680	GO:0006857;GO:0015833;GO:0035672;GO:0042884;GO:0055085	GO:0015421;GO:1904680	GO:0016020;GO:0030288;GO:0043190;GO:0055052
946679	946679	GO:0005886;GO:0015833;GO:0016020;GO:0022857;GO:0035672;GO:0042884;GO:0055052;GO:0055085	GO:0015833;GO:0035672;GO:0042884;GO:0055085	GO:0022857	GO:0005886;GO:0016020;GO:0055052
946683	946683	GO:0005886;GO:0015833;GO:0016020;GO:0035672;GO:0042884;GO:0055052;GO:0055085	GO:0015833;GO:0035672;GO:0042884;GO:0055085		GO:0005886;GO:0016020;GO:0055052
946689	946689	GO:0000166;GO:0005515;GO:0005524;GO:0005886;GO:0015833;GO:0016020;GO:0016887;GO:0022857;GO:0035672;GO:0042626;GO:0042884;GO:0055052;GO:0055085	GO:0015833;GO:0035672;GO:0042884;GO:0055085	GO:0000166;GO:0005515;GO:0005524;GO:0016887;GO:0022857;GO:0042626	GO:0005886;GO:0016020;GO:0055052
945319	945319	GO:0005515		GO:0005515	
944808	944808	GO:0005886;GO:0015031;GO:0015385;GO:0015833;GO:0016020;GO:0022857;GO:0033228;GO:0033229;GO:0035442;GO:0035725;GO:0042908;GO:0042910;GO:0046677;GO:0055085;GO:0071916;GO:1990961	GO:0015031;GO:0015833;GO:0033228;GO:0035442;GO:0035725;GO:0042908;GO:0046677;GO:0055085;GO:1990961	GO:0015385;GO:0022857;GO:0033229;GO:0042910;GO:0071916	GO:0005886;GO:0016020
945378	945378	GO:0000455;GO:0001522;GO:0003723;GO:0005515;GO:0005829;GO:0006364;GO:0009451;GO:0009982;GO:0016853;GO:0016866;GO:0120159;GO:0160136	GO:0000455;GO:0001522;GO:0006364;GO:0009451	GO:0003723;GO:0005515;GO:0009982;GO:0016853;GO:0016866;GO:0120159;GO:0160136	GO:0005829
945529	945529	GO:0000166;GO:0003677;GO:0003678;GO:0003697;GO:0004386;GO:0005515;GO:0005524;GO:0006281;GO:0006301;GO:0006302;GO:0006412;GO:0006974;GO:0008270;GO:0009410;GO:0010212;GO:0016787;GO:0016887;GO:0046872;GO:0051301	GO:0006281;GO:0006301;GO:0006302;GO:0006412;GO:0006974;GO:0009410;GO:0010212;GO:0051301	GO:0000166;GO:0003677;GO:0003678;GO:0003697;GO:0004386;GO:0005515;GO:0005524;GO:0008270;GO:0016787;GO:0016887;GO:0046872	
945618	945618	GO:0000027;GO:0002181;GO:0003723;GO:0003735;GO:0005737;GO:0005829;GO:0005840;GO:0006412;GO:0008097;GO:0009314;GO:0017148;GO:0019843;GO:0022625;GO:1990904	GO:0000027;GO:0002181;GO:0006412;GO:0009314;GO:0017148	GO:0003723;GO:0003735;GO:0008097;GO:0019843	GO:0005737;GO:0005829;GO:0005840;GO:0022625;GO:1990904
946690	946690	GO:0003690;GO:0003727;GO:0005515;GO:0005737;GO:0009295;GO:0042802;GO:0043590		GO:0003690;GO:0003727;GO:0005515;GO:0042802	GO:0005737;GO:0009295;GO:0043590
946694	946694	GO:0005829			GO:0005829
946685	946685	GO:0005515;GO:0005886		GO:0005515	GO:0005886
946320	946320				
949121	949121	GO:0003677;GO:0004803;GO:0005829;GO:0006310;GO:0006313;GO:0032196	GO:0006310;GO:0006313;GO:0032196	GO:0003677;GO:0004803	GO:0005829
949081	949081	GO:0000160;GO:0000166;GO:0000976;GO:0003677;GO:0003700;GO:0005524;GO:0006355;GO:0042128	GO:0000160;GO:0006355;GO:0042128	GO:0000166;GO:0000976;GO:0003677;GO:0003700;GO:0005524	
946623	946623	GO:0005515;GO:0005886;GO:0015035;GO:0016020;GO:0017004;GO:0046872	GO:0017004	GO:0005515;GO:0015035;GO:0046872	GO:0005886;GO:0016020
949073	949073	GO:0005515;GO:0005886;GO:0015036;GO:0016491;GO:0017004;GO:0030288	GO:0017004	GO:0005515;GO:0015036;GO:0016491	GO:0005886;GO:0030288
948783	948783	GO:0005515;GO:0005886;GO:0015232;GO:0015886;GO:0016020;GO:0016491;GO:0016679;GO:0017004;GO:0018063;GO:0020037	GO:0015886;GO:0017004;GO:0018063	GO:0005515;GO:0015232;GO:0016491;GO:0016679;GO:0020037	GO:0005886;GO:0016020
946697	946697	GO:0005515;GO:0005886;GO:0017003;GO:0017004;GO:0020037;GO:0043190;GO:0046872;GO:1903607;GO:1904334	GO:0017003;GO:0017004;GO:1903607;GO:1904334	GO:0005515;GO:0020037;GO:0046872	GO:0005886;GO:0043190
946709	946709	GO:0005515;GO:0005886;GO:0015886;GO:0016020;GO:0017004;GO:0043190;GO:1903607;GO:1904334	GO:0015886;GO:0017004;GO:1903607;GO:1904334	GO:0005515	GO:0005886;GO:0016020;GO:0043190
946703	946703	GO:0005515;GO:0005886;GO:0015232;GO:0015886;GO:0016020;GO:0017003;GO:0017004;GO:0020037;GO:0043190;GO:1903607;GO:1904334	GO:0015886;GO:0017003;GO:0017004;GO:1903607;GO:1904334	GO:0005515;GO:0015232;GO:0020037	GO:0005886;GO:0016020;GO:0043190
946692	946692	GO:0005515;GO:0005886;GO:0015232;GO:0015886;GO:0016020;GO:0017004;GO:0043190;GO:1903607;GO:1904334	GO:0015886;GO:0017004;GO:1903607;GO:1904334	GO:0005515;GO:0015232	GO:0005886;GO:0016020;GO:0043190
946714	946714	GO:0000166;GO:0005515;GO:0005524;GO:0005886;GO:0015439;GO:0016887;GO:0017004;GO:0022857;GO:0043190;GO:1903607;GO:1904334	GO:0017004;GO:1903607;GO:1904334	GO:0000166;GO:0005515;GO:0005524;GO:0015439;GO:0016887;GO:0022857	GO:0005886;GO:0043190
946706	946706	GO:0005886;GO:0009055;GO:0009061;GO:0016020;GO:0019333;GO:0020037;GO:0046872	GO:0009061;GO:0019333	GO:0009055;GO:0020037;GO:0046872	GO:0005886;GO:0016020
946698	946698	GO:0005515;GO:0009061;GO:0009325;GO:0042128;GO:0042597;GO:0046872	GO:0009061;GO:0042128	GO:0005515;GO:0046872	GO:0009325;GO:0042597
945984	945984	GO:0005886;GO:0016020;GO:0046872;GO:0051536;GO:0051539		GO:0046872;GO:0051536;GO:0051539	GO:0005886;GO:0016020
945544	945544	GO:0005886;GO:0042597;GO:0046872;GO:0051536;GO:0051539		GO:0046872;GO:0051536;GO:0051539	GO:0005886;GO:0042597
947093	947093	GO:0005506;GO:0005515;GO:0006777;GO:0008940;GO:0009055;GO:0009061;GO:0009325;GO:0016020;GO:0016491;GO:0030151;GO:0030288;GO:0042128;GO:0042597;GO:0043546;GO:0045333;GO:0046872;GO:0050140;GO:0051536;GO:0051539;GO:1990204	GO:0006777;GO:0009061;GO:0042128;GO:0045333	GO:0005506;GO:0005515;GO:0008940;GO:0009055;GO:0016491;GO:0030151;GO:0043546;GO:0046872;GO:0050140;GO:0051536;GO:0051539	GO:0009325;GO:0016020;GO:0030288;GO:0042597;GO:1990204
945187	945187	GO:0005048;GO:0005515;GO:0005737;GO:0051224	GO:0051224	GO:0005048;GO:0005515	GO:0005737
946813	946813	GO:0005515;GO:0005737;GO:0006979;GO:0046872;GO:0051536;GO:0051539	GO:0006979	GO:0005515;GO:0046872;GO:0051536;GO:0051539	GO:0005737
5061514	5061514				
946700	946700	GO:0004867;GO:0005515;GO:0006952;GO:0030288;GO:0030414;GO:0042597;GO:0042803	GO:0006952	GO:0004867;GO:0005515;GO:0030414;GO:0042803	GO:0030288;GO:0042597
946702	946702	GO:0005737;GO:0005829;GO:0006099;GO:0008924;GO:0009898;GO:0016491;GO:0016614;GO:0050660	GO:0006099	GO:0008924;GO:0016491;GO:0016614;GO:0050660	GO:0005737;GO:0005829;GO:0009898
946705	946705	GO:0000166;GO:0005524;GO:0005886;GO:0015833;GO:0016020;GO:0016887;GO:0042626;GO:0042884;GO:0043190;GO:0046677;GO:0055085;GO:0140359;GO:1904680	GO:0015833;GO:0042884;GO:0046677;GO:0055085	GO:0000166;GO:0005524;GO:0016887;GO:0042626;GO:0140359;GO:1904680	GO:0005886;GO:0016020;GO:0043190
946708	946708	GO:0005515;GO:0005737;GO:0005829;GO:0006281;GO:0006307;GO:0006974;GO:0008198;GO:0016491;GO:0035513;GO:0035515;GO:0035516;GO:0042245;GO:0046872;GO:0051213;GO:0070989;GO:0072702	GO:0006281;GO:0006307;GO:0006974;GO:0035513;GO:0042245;GO:0070989;GO:0072702	GO:0005515;GO:0008198;GO:0016491;GO:0035515;GO:0035516;GO:0046872;GO:0051213	GO:0005737;GO:0005829
946710	946710	GO:0003677;GO:0003700;GO:0003824;GO:0003908;GO:0005515;GO:0006281;GO:0006307;GO:0006355;GO:0006974;GO:0008168;GO:0008270;GO:0016740;GO:0032259;GO:0043565;GO:0045892;GO:0045893;GO:0046872	GO:0006281;GO:0006307;GO:0006355;GO:0006974;GO:0032259;GO:0045892;GO:0045893	GO:0003677;GO:0003700;GO:0003824;GO:0003908;GO:0005515;GO:0008168;GO:0008270;GO:0016740;GO:0043565;GO:0046872	
946711	946711	GO:0005515;GO:0005886;GO:0016651;GO:0016740;GO:0017013;GO:0046872;GO:0051090;GO:1990204	GO:0017013;GO:0051090	GO:0005515;GO:0016651;GO:0016740;GO:0046872	GO:0005886;GO:1990204
946716	946716	GO:0001618;GO:0005515;GO:0006811;GO:0006974;GO:0009279;GO:0015288;GO:0016020;GO:0034220;GO:0042802;GO:0046718;GO:0046813;GO:0046872;GO:0046930;GO:0120010	GO:0006811;GO:0006974;GO:0034220;GO:0046718;GO:0046813;GO:0120010	GO:0001618;GO:0005515;GO:0015288;GO:0042802;GO:0046872	GO:0009279;GO:0016020;GO:0046930
2847742	2847742				
946717	946717	GO:0000155;GO:0000160;GO:0000166;GO:0004672;GO:0005515;GO:0005524;GO:0005886;GO:0009927;GO:0016301;GO:0016740;GO:0016774;GO:0018106	GO:0000160;GO:0018106	GO:0000155;GO:0000166;GO:0004672;GO:0005515;GO:0005524;GO:0009927;GO:0016301;GO:0016740;GO:0016774	GO:0005886
947441	947441	GO:0000160;GO:0000976;GO:0001216;GO:0001217;GO:0003677;GO:0003700;GO:0005515;GO:0005667;GO:0005829;GO:0006351;GO:0006355;GO:0031346;GO:0042802;GO:0043470;GO:0044011;GO:0045892;GO:0045893;GO:0046677;GO:1901913;GO:1902021;GO:1990451	GO:0000160;GO:0006351;GO:0006355;GO:0031346;GO:0043470;GO:0044011;GO:0045892;GO:0045893;GO:0046677;GO:1901913;GO:1902021;GO:1990451	GO:0000976;GO:0001216;GO:0001217;GO:0003677;GO:0003700;GO:0005515;GO:0042802	GO:0005667;GO:0005829
948993	948993	GO:0000155;GO:0000160;GO:0000166;GO:0004673;GO:0004721;GO:0005515;GO:0005524;GO:0005829;GO:0005886;GO:0006355;GO:0007165;GO:0016020;GO:0016301;GO:0016740;GO:0016772;GO:0018106;GO:0018217;GO:0030288;GO:0044010;GO:0046777;GO:0071470	GO:0000160;GO:0006355;GO:0007165;GO:0018106;GO:0018217;GO:0044010;GO:0046777;GO:0071470	GO:0000155;GO:0000166;GO:0004673;GO:0004721;GO:0005515;GO:0005524;GO:0016301;GO:0016740;GO:0016772	GO:0005829;GO:0005886;GO:0016020;GO:0030288
949011	949011	GO:0000155;GO:0000160;GO:0000166;GO:0004673;GO:0005524;GO:0005886;GO:0006355;GO:0007165;GO:0016020;GO:0016301;GO:0016740;GO:0016772;GO:0018106;GO:0042803;GO:0046777;GO:1904583	GO:0000160;GO:0006355;GO:0007165;GO:0018106;GO:0046777;GO:1904583	GO:0000155;GO:0000166;GO:0004673;GO:0005524;GO:0016301;GO:0016740;GO:0016772;GO:0042803	GO:0005886;GO:0016020
947444	947444	GO:0000160;GO:0000166;GO:0000987;GO:0001216;GO:0003677;GO:0003700;GO:0005524;GO:0005737;GO:0006355;GO:0032993;GO:0043565;GO:0045893	GO:0000160;GO:0006355;GO:0045893	GO:0000166;GO:0000987;GO:0001216;GO:0003677;GO:0003700;GO:0005524;GO:0043565	GO:0005737;GO:0032993
947525	947525	GO:0005737;GO:0006629;GO:0006631;GO:0008410;GO:0008775;GO:0016740;GO:0046459;GO:0047371	GO:0006629;GO:0006631;GO:0046459	GO:0008410;GO:0008775;GO:0016740;GO:0047371	GO:0005737
946719	946719	GO:0005515;GO:0005737;GO:0006629;GO:0006631;GO:0008410;GO:0008775;GO:0016740;GO:0046459;GO:0047371	GO:0006629;GO:0006631;GO:0046459	GO:0005515;GO:0008410;GO:0008775;GO:0016740;GO:0047371	GO:0005737
946721	946721	GO:0005886			GO:0005886
946727	946727	GO:0003985;GO:0003988;GO:0005737;GO:0006629;GO:0006631;GO:0016740;GO:0016746;GO:0016747;GO:0032991;GO:0042802;GO:0043442;GO:0044281	GO:0006629;GO:0006631;GO:0043442;GO:0044281	GO:0003985;GO:0003988;GO:0016740;GO:0016746;GO:0016747;GO:0042802	GO:0005737;GO:0032991
946728	946728				
946730	946730				
946622	946622				
946618	946618	GO:0005829			GO:0005829
946614	946614	GO:0000166;GO:0003677;GO:0003916;GO:0003918;GO:0005515;GO:0005524;GO:0005694;GO:0005737;GO:0005829;GO:0006259;GO:0006261;GO:0006265;GO:0006351;GO:0008094;GO:0009330;GO:0009410;GO:0016020;GO:0016853;GO:0034335;GO:0042802;GO:0046677;GO:0051276;GO:2000104	GO:0006259;GO:0006261;GO:0006265;GO:0006351;GO:0009410;GO:0046677;GO:0051276;GO:2000104	GO:0000166;GO:0003677;GO:0003916;GO:0003918;GO:0005515;GO:0005524;GO:0008094;GO:0016853;GO:0034335;GO:0042802	GO:0005694;GO:0005737;GO:0005829;GO:0009330;GO:0016020
946607	946607	GO:0005515;GO:0005737;GO:0005829;GO:0006744;GO:0008168;GO:0008425;GO:0009898;GO:0010420;GO:0016740;GO:0032259;GO:0042538;GO:0061542;GO:0102208;GO:0110142;GO:1901611	GO:0006744;GO:0032259;GO:0042538	GO:0005515;GO:0008168;GO:0008425;GO:0010420;GO:0016740;GO:0061542;GO:0102208;GO:1901611	GO:0005737;GO:0005829;GO:0009898;GO:0110142
946595	946595	GO:0005576;GO:0006508;GO:0007155;GO:0008233;GO:0008236;GO:0009279;GO:0009411;GO:0009986;GO:0016787;GO:0019867;GO:0042597;GO:0043709	GO:0006508;GO:0007155;GO:0009411;GO:0043709	GO:0008233;GO:0008236;GO:0016787	GO:0005576;GO:0009279;GO:0009986;GO:0019867;GO:0042597
5061511	5061511				
946612	946612	GO:0000166;GO:0003824;GO:0004748;GO:0005515;GO:0005524;GO:0005829;GO:0005971;GO:0006457;GO:0009185;GO:0009263;GO:0009265;GO:0015949;GO:0016491;GO:0042802;GO:0044183	GO:0006457;GO:0009185;GO:0009263;GO:0009265;GO:0015949	GO:0000166;GO:0003824;GO:0004748;GO:0005515;GO:0005524;GO:0016491;GO:0042802;GO:0044183	GO:0005829;GO:0005971
63925641	63925641				
946732	946732	GO:0004748;GO:0005506;GO:0005515;GO:0005737;GO:0005829;GO:0005971;GO:0009185;GO:0009263;GO:0009265;GO:0015949;GO:0016491;GO:0042802;GO:0046872	GO:0009185;GO:0009263;GO:0009265;GO:0015949	GO:0004748;GO:0005506;GO:0005515;GO:0016491;GO:0042802;GO:0046872	GO:0005737;GO:0005829;GO:0005971
946729	946729	GO:0005737;GO:0006124;GO:0009055;GO:0030091;GO:0046872;GO:0051536;GO:0051537	GO:0006124;GO:0030091	GO:0009055;GO:0046872;GO:0051536;GO:0051537	GO:0005737
946731	946731	GO:0005886			GO:0005886
946725	946725	GO:0005509;GO:0006071;GO:0006629;GO:0008081;GO:0008889;GO:0016787;GO:0042597;GO:0046475;GO:0046872	GO:0006071;GO:0006629;GO:0046475	GO:0005509;GO:0008081;GO:0008889;GO:0016787;GO:0046872	GO:0042597
946704	946704	GO:0005886;GO:0006071;GO:0015169;GO:0015315;GO:0015527;GO:0015760;GO:0015793;GO:0015794;GO:0016020;GO:0022857;GO:0035435;GO:0055085;GO:0061513	GO:0006071;GO:0015760;GO:0015793;GO:0015794;GO:0035435;GO:0055085	GO:0015169;GO:0015315;GO:0015527;GO:0022857;GO:0061513	GO:0005886;GO:0016020
946713	946713	GO:0004368;GO:0005515;GO:0005829;GO:0005886;GO:0006072;GO:0009061;GO:0009331;GO:0010181;GO:0016491;GO:0019563;GO:0046168;GO:0046174;GO:0050660	GO:0006072;GO:0009061;GO:0019563;GO:0046168;GO:0046174	GO:0004368;GO:0005515;GO:0010181;GO:0016491;GO:0050660	GO:0005829;GO:0005886;GO:0009331
946733	946733	GO:0004368;GO:0005829;GO:0005886;GO:0009061;GO:0009331;GO:0010181;GO:0016491;GO:0019563;GO:0046168	GO:0009061;GO:0019563;GO:0046168	GO:0004368;GO:0010181;GO:0016491	GO:0005829;GO:0005886;GO:0009331
946735	946735	GO:0004368;GO:0005886;GO:0009061;GO:0009331;GO:0016020;GO:0016491;GO:0019563;GO:0022900;GO:0046168;GO:0046872;GO:0051536;GO:0051539	GO:0009061;GO:0019563;GO:0022900;GO:0046168	GO:0004368;GO:0016491;GO:0046872;GO:0051536;GO:0051539	GO:0005886;GO:0009331;GO:0016020
946737	946737				
948054	948054	GO:0000287;GO:0003824;GO:0005515;GO:0005737;GO:0016151;GO:0016829;GO:0016832;GO:0034214;GO:0042802;GO:0046872;GO:0061677;GO:0106099	GO:0034214	GO:0000287;GO:0003824;GO:0005515;GO:0016151;GO:0016829;GO:0016832;GO:0042802;GO:0046872;GO:0061677;GO:0106099	GO:0005737
945796	945796	GO:0005886;GO:0022857;GO:0055085	GO:0055085	GO:0022857	GO:0005886
